6 1 2 -9 -9 4 1 -9
6 1 3 4 -9 -9 -9 6
6 1 2 3 4 5 -9 -9
6 1 2 3 6 1 -9 -9
6 -9 -9 7 -9 -9 1 -9
6 1 2 -9 4 3 5 7
6 1 2 3 4 5 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 6 5 3 4
6 1 2 -9 -9 -9 3 -9
6 1 2 3 4 5 6 -9
6 1 -9 2 4 3 4 -9
6 1 6 2 3 4 5 6
6 1 2 4 -9 -9 -9 -9
6 1 3 5 -9 2 -9 -9
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 7 6
6 1 2 3 4 -9 -9 2
6 7 4 2 -9 -9 -9 6
6 1 -9 -9 2 2 -9 6
6 1 2 3 4 -9 -9 7
6 1 2 3 4 5 -9 -9
6 1 2 4 3 5 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 7
6 1 2 3 -9 5 -9 -9
6 1 2 3 4 5 6 -9
6 1 2 3 6 -9 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 7
6 7 1 6 -9 -9 3 -9
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 1 -9 -9
6 6 2 3 4 -9 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 -9 -9 -9
6 1 2 5 3 4 -9 7
6 1 2 3 4 6 5 6
6 1 2 3 5 6 -9 -9
6 1 2 3 -9 5 -9 -9
6 1 4 3 -9 5 6 4
6 4 -9 4 2 4 -9 -9
6 2 3 4 -9 6 5 -9
6 1 -9 3 2 7 6 -9
6 1 2 5 4 7 3 -9
6 3 5 6 -9 7 -9 1
6 1 2 3 4 5 6 7
6 1 2 3 5 4 -9 -9
6 1 2 5 -9 -9 4 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 7 3
6 1 5 2 4 -9 3 6
6 1 2 3 4 5 6 4
6 -9 -9 6 4 -9 7 2
6 1 2 3 7 -9 -9 6
6 1 2 3 4 6 -9 2
6 1 2 3 4 5 6 2
6 1 2 3 5 -9 7 -9
6 1 2 3 4 -9 -9 7
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 -9 -9
6 1 2 3 4 6 -9 5
6 1 2 3 4 5 6 7
6 -9 -9 1 2 5 6 7
6 4 1 3 6 -9 -9 -9
6 -9 2 5 6 -9 -9 3
6 1 2 4 3 -9 -9 -9
6 1 2 3 5 6 -9 2
6 1 2 3 4 -9 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 -9 -9 -9
6 1 2 3 5 7 -9 -9
6 1 -9 3 4 5 -9 -9
6 1 2 3 -9 5 2 -9
6 3 1 -9 5 -9 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 -9 6
6 1 2 3 4 5 6 7
6 1 2 -9 3 -9 3 -9
6 1 2 4 -9 -9 3 7
6 1 2 3 4 5 6 1
6 1 2 3 4 6 5 7
6 1 2 3 4 7 5 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 7
6 1 2 4 6 5 -9 -9
6 1 2 7 4 6 5 -9
6 1 2 3 4 -9 -9 -9
6 1 2 -9 5 -9 -9 3
6 1 2 3 5 4 6 -9
6 1 3 2 -9 -9 1 -9
6 3 2 1 4 -9 -9 2
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 7
6 -9 7 3 4 -9 7 -9
6 1 2 3 4 5 2 7
6 1 2 4 -9 5 -9 6
6 1 5 4 3 6 7 -9
6 1 2 4 7 3 -9 5
6 1 2 3 -9 4 5 -9
6 1 2 5 4 -9 -9 -9
6 1 2 6 -9 3 -9 -9
6 1 2 3 5 2 6 -9
6 1 3 2 7 -9 -9 -9
6 1 2 -9 4 2 3 -9
6 1 2 4 -9 5 -9 -9
6 1 2 6 5 3 -9 4
6 1 5 -9 6 2 3 -9
6 4 5 3 -9 7 -9 -9
6 1 -9 3 4 -9 -9 -9
6 1 2 4 3 -9 -9 -9
6 1 2 3 4 7 -9 5
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 -9
6 1 3 -9 4 5 1 -9
6 2 -9 2 5 -9 -9 -9
6 -9 -9 5 -9 7 -9 3
6 1 2 3 -9 -9 -9 2
6 -9 2 1 -9 -9 -9 6
6 2 3 4 -9 6 7 -9
6 1 2 3 -9 -9 -9 -9
6 1 2 -9 -9 7 -9 -9
6 1 2 3 7 -9 -9 6
6 1 2 3 4 6 -9 -9
6 1 2 4 3 6 -9 -9
6 1 2 4 5 7 6 -9
6 1 2 3 -9 -9 5 -9
6 1 2 3 -9 4 6 -9
6 1 -9 3 2 5 6 -9
6 1 2 -9 4 5 2 3
6 1 2 -9 4 3 -9 -9
6 -9 -9 5 6 6 -9 -9
6 1 2 3 5 4 -9 5
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 -9
6 1 2 -9 4 5 6 -9
6 1 -9 -9 2 -9 -9 -9
6 1 2 3 4 -9 -9 -9
6 1 2 3 2 6 5 -9
6 1 -9 -9 -9 -9 -9 6
6 1 2 3 4 5 -9 2
6 3 -9 6 1 -9 -9 7
6 1 2 3 4 5 3 -9
6 1 6 3 7 6 -9 -9
6 1 2 3 -9 -9 7 -9
6 4 6 5 7 -9 -9 2
6 -9 -9 -9 -9 -9 4 -9
6 1 2 3 -9 -9 7 -9
6 1 2 3 4 -9 -9 -9
6 1 2 3 4 6 7 -9
6 1 2 3 4 7 6 2
6 1 2 6 3 5 -9 7
6 -9 1 2 -9 -9 -9 3
6 1 2 -9 4 2 6 -9
6 1 2 -9 3 4 -9 -9
6 -9 2 1 3 4 -9 -9
6 1 2 3 4 5 -9 -9
6 1 3 -9 -9 2 -9 4
6 -9 1 5 2 3 -9 -9
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 7
6 1 2 4 -9 5 -9 -9
6 1 2 3 4 5 6 7
6 1 -9 2 3 4 5 7
6 1 2 3 7 -9 5 -9
6 3 1 2 4 5 5 1
6 1 2 4 3 -9 5 -9
6 1 2 3 4 -9 5 -9
6 1 2 3 4 5 6 -9
6 1 2 -9 3 4 6 -9
6 3 5 -9 -9 -9 6 2
6 1 2 4 -9 -9 -9 3
6 1 2 -9 -9 3 7 -9
6 1 2 -9 5 3 6 -9
6 1 -9 -9 -9 1 6 1
6 1 2 3 4 5 -9 7
6 1 2 3 4 -9 6 5
6 1 2 3 4 5 6 -9
6 1 2 7 3 -9 -9 2
6 2 1 3 4 -9 -9 -9
6 1 2 4 6 5 -9 -9
6 -9 7 -9 2 -9 -9 1
6 1 3 2 5 7 4 -9
6 1 2 3 4 6 -9 2
6 1 2 4 5 6 -9 -9
6 -9 3 -9 -9 6 -9 -9
6 4 1 4 2 3 -9 6
6 1 2 3 -9 -9 -9 -9
6 1 2 3 7 -9 -9 3
6 7 -9 -9 -9 -9 6 5
6 1 -9 3 2 -9 6 -9
6 1 6 -9 -9 5 6 7
6 -9 3 1 2 5 6 7
6 1 2 3 6 -9 5 6
6 -9 1 2 3 -9 -9 -9
6 1 3 -9 2 4 -9 5
6 1 3 2 4 5 7 -9
6 -9 -9 6 -9 -9 3 7
6 1 2 3 4 2 -9 5
6 1 4 6 -9 -9 5 -9
6 -9 -9 7 2 -9 -9 6
6 1 2 3 3 6 5 7
6 1 2 3 4 -9 5 5
6 1 2 3 4 7 6 -9
6 -9 -9 2 2 -9 -9 -9
6 1 2 3 4 -9 5 -9
6 1 2 3 4 5 6 -9
6 1 2 3 4 5 6 7
6 5 2 1 -9 3 4 -9
6 1 2 3 -9 -9 -9 4
6 1 2 3 5 6 7 -9
6 1 3 5 4 6 -9 3
6 1 2 3 7 -9 -9 1
6 -9 -9 2 -9 -9 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 7
6 1 2 3 4 6 -9 5
6 1 -9 3 2 4 5 -9
6 -9 3 4 5 1 -9 -9
6 1 2 3 6 5 -9 2
6 1 3 4 5 3 2 4
6 1 2 3 5 7 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 7
6 1 2 3 5 7 4 3
6 1 2 5 3 4 -9 -9
6 1 2 7 -9 5 4 3
6 1 2 3 4 5 6 7
6 1 2 3 4 5 2 7
6 1 2 4 3 -9 7 -9
6 1 2 3 -9 6 -9 -9
6 1 2 3 5 6 7 2
6 1 2 3 -9 4 2 7
6 1 2 3 4 6 -9 7
6 1 2 3 4 5 6 2
6 1 6 4 3 6 -9 -9
6 1 -9 2 4 3 -9 -9
6 1 7 3 -9 4 5 6
6 1 2 3 4 5 6 3
6 1 2 3 -9 -9 6 5
6 1 4 -9 5 2 4 7
6 1 2 3 4 7 5 7
6 1 2 3 4 5 6 7
6 1 2 4 3 5 -9 3
6 1 2 4 -9 -9 5 2
6 1 2 6 -9 4 7 -9
6 1 -9 2 3 6 -9 -9
6 1 2 3 4 5 6 -9
6 1 2 7 3 6 2 5
6 1 2 3 4 5 6 1
6 1 2 3 4 5 -9 -9
6 1 2 3 4 5 -9 2
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 2
6 5 2 3 -9 -9 7 -9
6 1 5 2 3 7 6 -9
6 1 2 3 4 5 -9 -9
6 1 2 3 4 7 -9 5
6 1 2 3 1 5 6 6
6 1 2 4 3 6 -9 -9
6 1 2 3 4 5 1 -9
6 1 2 3 4 -9 -9 -9
6 1 2 3 4 -9 7 -9
6 1 2 3 4 -9 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 6 -9 -9
6 1 2 3 4 6 5 -9
6 1 2 -9 -9 -9 7 -9
6 3 1 2 3 4 7 -9
6 1 2 7 3 -9 -9 -9
6 1 2 3 -9 4 6 -9
6 1 2 3 5 -9 4 -9
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 7
6 1 2 5 4 -9 6 -9
6 1 2 4 3 5 -9 -9
6 1 2 3 4 5 6 7
6 1 2 3 6 -9 -9 -9
6 1 2 3 4 5 6 7
6 1 2 7 4 -9 -9 5
6 1 2 3 4 7 2 -9
6 1 2 6 5 -9 -9 -9
6 1 2 4 3 5 -9 6
6 1 2 3 4 6 5 3
6 1 2 3 4 5 2 3
6 -9 2 1 2 3 4 -9
6 1 2 3 5 4 7 3
6 4 1 2 3 4 5 6
6 1 2 3 4 1 -9 -9
6 1 2 -9 -9 5 -9 -9
6 1 2 3 4 5 6 7
6 2 3 5 6 7 -9 -9
6 1 3 -9 -9 -9 -9 -9
6 1 2 -9 -9 4 -9 3
6 1 2 3 5 6 -9 -9
6 1 2 3 4 5 6 2
6 1 2 3 4 -9 1 -9
6 1 -9 2 4 3 -9 -9
6 1 2 6 3 4 5 -9
6 1 2 3 -9 5 4 6
6 1 2 -9 4 3 5 -9
6 1 2 3 6 7 -9 6
6 1 -9 2 3 -9 7 -9
6 1 2 3 4 -9 5 6
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 7
6 1 2 4 -9 -9 -9 1
6 1 2 3 4 5 6 1
6 1 2 3 4 5 6 7
6 1 2 3 4 5 6 -9
6 1 2 3 4 -9 5 6
6 1 2 3 4 6 -9 -9
6 1 2 3 4 6 5 -9
6 3 2 1 -9 4 3 -9
6 1 2 3 7 4 6 -9
6 1 2 3 5 6 4 -9
6 1 2 3 2 4 5 -9
6 1 2 3 4 -9 -9 5
6 1 2 5 -9 -9 -9 3
6 1 2 -9 3 -9 -9 -9
6 1 6 2 7 -9 -9 -9
6 1 2 3 5 4 -9 -9
6 1 2 4 3 6 -9 -9
6 1 -9 6 3 -9 -9 4
6 1 2 3 4 5 6 7
6 -9 -9 3 6 5 7 -9
6 1 2 3 4 5 -9 6
6 1 2 3 -9 -9 1 -9
6 1 2 3 7 -9 3 -9
6 1 2 -9 -9 -9 -9 -9
6 1 2 -9 4 5 6 -9
6 1 2 3 4 7 5 6
6 1 2 3 4 7 -9 -9
6 1 2 3 4 5 6 7
6 1 2 -9 3 5 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 7 -9 3 6 7
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 -9 -9 -9 -9 7
7 1 2 3 -9 -9 -9 6
7 1 5 3 -9 -9 -9 -9
7 1 2 3 6 -9 -9 7
7 1 2 3 4 -9 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 2 3 4 -9 -9 -9
7 1 2 3 4 1 -9 -9
7 1 2 3 5 -9 -9 7
7 1 3 5 -9 4 -9 7
7 1 2 3 4 -9 -9 -9
7 1 2 3 4 -9 -9 -9
7 1 2 3 -9 -9 -9 -9
7 4 2 6 -9 -9 -9 7
7 1 2 3 -9 -9 7 7
7 2 1 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 6
7 1 2 6 -9 -9 -9 5
7 1 2 3 4 1 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 4
7 1 2 3 -9 -9 -9 7
7 1 2 3 4 -9 -9 7
7 1 2 4 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 3 4 -9 -9 -9
7 1 3 -9 -9 -9 7 7
7 1 2 3 4 6 -9 1
7 1 2 4 3 5 -9 2
7 1 2 3 -9 -9 -9 6
7 4 2 3 -9 -9 -9 7
7 1 3 2 5 -9 -9 7
7 1 2 3 6 -9 6 4
7 1 3 5 -9 -9 -9 7
7 1 2 6 -9 -9 -9 3
7 1 2 3 4 5 -9 -9
7 1 2 3 -9 -9 6 7
7 4 2 3 5 -9 -9 -9
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 -9
7 1 3 2 5 -9 -9 -9
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 -9 2 1 -9 -9 3 3
7 1 2 3 -9 -9 -9 7
7 1 3 2 1 -9 -9 7
7 2 1 3 5 -9 -9 6
7 1 2 3 1 -9 6 6
7 1 2 3 6 -9 -9 7
7 1 2 3 4 2 -9 6
7 1 3 2 -9 -9 -9 -9
7 1 6 2 3 -9 -9 6
7 1 2 3 4 -9 -9 -9
7 1 2 3 5 -9 -9 -9
7 1 2 3 4 -9 -9 7
7 1 2 3 4 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 3 2 -9 -9 6 5
7 1 2 4 3 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 4 -9 7
7 1 2 3 -9 -9 -9 7
7 1 -9 4 -9 -9 -9 6
7 -9 3 -9 1 2 4 -9
7 1 2 3 6 -9 7 7
7 1 2 3 4 -9 -9 5
7 1 2 3 4 -9 -9 -9
7 1 2 3 4 -9 -9 6
7 1 2 4 3 3 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 2 1 -9 -9 -9 6 7
7 1 2 3 -9 -9 -9 7
7 1 -9 3 -9 -9 -9 -9
7 1 2 3 4 -9 -9 7
7 1 2 3 4 -9 -9 7
7 1 2 -9 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 5 -9 -9 4
7 1 2 3 -9 -9 -9 6
7 1 2 -9 4 4 6 6
7 1 2 7 2 -9 -9 -9
7 1 2 4 3 5 -9 7
7 1 7 3 2 -9 -9 6
7 1 2 3 -9 -9 -9 7
7 1 2 3 4 -9 7 -9
7 1 2 3 4 -9 -9 7
7 1 2 3 -9 -9 -9 6
7 1 2 3 -9 -9 -9 6
7 1 2 -9 -9 -9 6 7
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 6 -9
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 7 -9 -9 -9 3
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 -9 3 7 -9 -9
7 1 4 -9 -9 -9 7 7
7 1 2 6 -9 3 -9 4
7 1 2 3 4 2 -9 -9
7 1 2 7 3 -9 4 4
7 1 2 3 4 -9 -9 -9
7 1 2 3 5 -9 -9 -9
7 1 3 2 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 7 3 4 -9 -9 -9
7 1 2 3 -9 5 -9 -9
7 1 -9 -9 -9 -9 -9 7
7 1 2 3 -9 -9 -9 4
7 1 2 3 -9 -9 7 7
7 1 2 3 -9 -9 -9 -9
7 1 -9 -9 -9 -9 -9 -9
7 1 2 -9 -9 1 6 7
7 1 2 -9 4 -9 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 2 3 7 -9 -9 5
7 1 2 6 -9 -9 -9 3
7 1 2 3 -9 5 4 2
7 1 7 -9 2 -9 -9 7
7 1 2 3 -9 -9 -9 5
7 1 2 3 -9 -9 -9 7
7 1 2 -9 -9 -9 -9 5
7 1 2 2 -9 -9 -9 -9
7 1 2 3 4 -9 -9 6
7 2 1 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 -9 -9 -9 6 6
7 1 2 -9 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 1
7 1 -9 3 -9 6 -9 -9
7 1 2 3 -9 -9 1 -9
7 1 2 3 -9 -9 -9 -9
7 1 2 3 4 -9 -9 -9
7 1 2 3 -9 -9 6 7
7 2 -9 -9 -9 -9 5 7
7 1 -9 -9 -9 -9 -9 7
7 1 3 2 -9 -9 -9 7
7 1 2 7 5 -9 -9 -9
7 1 2 -9 -9 -9 -9 -9
7 1 2 3 -9 6 -9 -9
7 1 2 3 -9 -9 5 7
7 1 2 3 -9 -9 -9 -9
7 1 2 -9 -9 -9 -9 7
7 1 3 2 -9 -9 -9 7
7 1 2 3 -9 5 -9 -9
7 -9 2 5 6 -9 -9 4
7 1 2 3 -9 -9 6 7
7 1 2 7 -9 -9 2 -9
7 1 3 -9 -9 -9 -9 7
7 1 2 3 7 -9 -9 4
7 1 -9 3 -9 -9 -9 7
7 3 1 2 -9 -9 7 7
7 2 -9 -9 -9 6 -9 -9
7 1 2 3 -9 -9 -9 -9
7 1 3 2 4 -9 -9 7
7 1 2 3 -9 -9 -9 6
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 4
7 -9 2 6 5 -9 -9 7
7 1 2 -9 -9 -9 -9 7
7 1 2 3 5 -9 -9 7
7 1 2 3 -9 6 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 5 -9 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 -9 3 -9 5 1
7 1 -9 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 4 3 -9 -9 -9 7
7 1 2 -9 7 -9 -9 7
7 2 3 5 -9 -9 -9 7
7 1 2 3 4 -9 7 7
7 2 1 -9 3 -9 -9 -9
7 1 2 -9 -9 -9 -9 7
7 1 2 -9 3 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 7 -9 -9 6
7 1 2 3 4 -9 6 7
7 1 2 3 5 -9 -9 6
7 1 2 3 -9 2 -9 7
7 2 1 -9 -9 -9 -9 -9
7 1 2 4 -9 -9 -9 4
7 1 2 3 6 -9 -9 -9
7 1 2 3 4 -9 -9 7
7 1 2 3 5 -9 4 4
7 1 2 -9 -9 -9 -9 7
7 -9 7 6 1 -9 -9 -9
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 1 -9 4 7
7 1 2 3 -9 5 -9 6
7 1 2 3 -9 4 -9 7
7 1 2 3 -9 -9 6 7
7 1 2 6 -9 -9 6 7
7 1 2 3 6 -9 -9 -9
7 1 2 3 -9 -9 -9 3
7 1 3 -9 -9 -9 -9 7
7 -9 2 -9 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 -9 -9 -9 -9 6
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 -9 -9 -9 -9 -9
7 -9 3 2 -9 -9 -9 7
7 1 2 3 -9 5 4 7
7 1 2 3 -9 -9 -9 7
7 1 3 2 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 -9
7 1 2 -9 -9 -9 -9 -9
7 1 2 3 6 -9 -9 7
7 1 3 2 4 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 2 4 -9 -9 6 7
7 1 2 3 -9 -9 -9 7
7 1 2 7 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 4
7 1 2 3 -9 -9 -9 7
7 1 -9 2 -9 -9 -9 7
7 1 2 3 7 -9 -9 -9
7 1 2 3 -9 -9 7 7
7 1 2 3 -9 -9 -9 7
7 1 2 3 4 -9 -9 6
7 1 2 3 1 -9 -9 7
7 1 2 3 6 5 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 4 4
7 1 2 -9 -9 4 -9 7
7 1 2 3 -9 -9 1 -9
7 1 2 3 1 5 -9 7
7 -9 4 3 -9 -9 5 -9
7 6 2 -9 -9 -9 5 7
7 1 -9 -9 5 6 7 7
7 1 2 -9 3 -9 -9 -9
7 1 -9 -9 -9 6 2 7
7 1 -9 -9 5 -9 2 -9
7 1 6 -9 -9 4 -9 -9
7 1 2 -9 7 -9 5 5
7 1 2 3 -9 -9 4 4
7 1 2 3 2 -9 7 -9
7 1 2 -9 -9 3 1 -9
7 1 2 3 5 -9 7 7
7 -9 5 -9 3 -9 7 7
7 1 -9 4 4 5 6 7
7 1 2 3 6 -9 4 4
7 1 -9 2 -9 -9 2 4
7 2 1 3 -9 -9 -9 7
7 1 7 3 -9 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 -9 -9 2 3 -9 -9
7 -9 -9 -9 5 -9 -9 6
7 1 2 3 4 6 -9 -9
7 1 3 -9 4 -9 -9 -9
7 1 2 3 1 -9 -9 -9
7 1 2 3 -9 6 -9 -9
7 2 1 6 3 1 -9 -9
7 1 2 3 4 -9 7 7
7 1 2 5 -9 -9 -9 6
7 1 -9 -9 -9 -9 -9 7
7 1 2 3 -9 -9 -9 7
7 1 4 5 6 -9 2 7
7 2 -9 -9 3 -9 6 7
7 1 -9 -9 3 -9 -9 -9
7 1 2 -9 4 3 4 -9
7 1 2 3 -9 1 -9 6
7 1 2 3 -9 -9 7 -9
7 1 -9 2 -9 6 -9 7
7 1 -9 -9 2 5 -9 7
7 1 2 4 -9 -9 -9 6
7 1 2 3 -9 -9 3 -9
7 1 2 3 -9 -9 6 4
7 4 -9 -9 3 -9 -9 7
7 1 -9 3 4 -9 -9 -9
7 1 -9 -9 2 -9 -9 7
7 1 2 3 7 -9 4 6
7 1 3 2 -9 5 -9 -9
7 7 -9 -9 4 -9 6 -9
7 1 2 -9 -9 -9 4 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 4 -9 5 -9
7 2 3 -9 -9 3 -9 7
7 1 2 3 -9 -9 -9 7
7 1 4 2 7 -9 -9 6
7 1 3 2 7 -9 -9 4
7 1 2 3 -9 -9 -9 7
7 1 2 3 4 -9 -9 -9
7 1 3 3 -9 -9 -9 -9
7 1 2 3 -9 -9 7 -9
7 1 2 -9 -9 -9 -9 7
7 1 2 3 4 -9 -9 7
7 1 2 3 -9 4 -9 7
7 7 1 2 -9 -9 -9 -9
7 1 2 5 -9 6 -9 7
7 1 2 -9 -9 -9 6 -9
7 -9 3 -9 -9 -9 7 4
7 1 2 3 5 -9 -9 6
7 1 2 3 -9 7 6 -9
7 1 3 2 -9 -9 6 4
7 5 6 -9 2 -9 -9 6
7 2 3 2 1 -9 6 3
7 6 2 3 4 -9 -9 -9
7 1 2 3 -9 -9 6 -9
7 1 2 -9 6 -9 3 -9
7 1 2 3 4 -9 -9 7
7 5 -9 -9 -9 7 6 -9
7 1 2 -9 4 -9 -9 -9
7 1 2 3 -9 4 -9 7
7 1 3 -9 6 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 -9 -9 -9 -9 5 6 7
7 1 2 3 -9 -9 4 -9
7 -9 2 3 -9 -9 1 7
7 1 2 3 4 5 7 -9
7 1 4 -9 3 -9 -9 -9
7 1 2 3 -9 4 -9 7
7 1 2 3 2 -9 -9 7
7 -9 -9 -9 -9 5 6 7
7 2 -9 5 -9 -9 -9 -9
7 1 3 2 4 -9 -9 -9
7 2 3 -9 -9 -9 7 6
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 2 3 -9 -9 5 6
7 1 2 -9 4 -9 -9 -9
7 1 2 3 -9 3 -9 7
7 1 3 6 -9 4 -9 -9
7 1 2 -9 -9 -9 -9 7
7 1 2 3 -9 4 -9 -9
7 2 1 3 4 -9 -9 -9
7 1 2 3 -9 -9 -9 -9
7 1 2 -9 -9 -9 5 7
7 3 1 -9 -9 2 -9 6
7 1 2 3 -9 -9 6 7
7 -9 1 4 -9 1 5 6
7 3 1 -9 1 4 -9 -9
7 -9 -9 -9 -9 5 6 7
7 1 2 3 -9 -9 -9 7
7 1 2 -9 -9 -9 -9 7
7 1 2 3 -9 -9 -9 2
7 5 1 3 -9 2 -9 7
7 1 2 3 4 -9 -9 6
7 1 2 3 4 -9 -9 7
7 1 -9 -9 5 3 -9 3
7 1 -9 2 3 -9 -9 -9
7 1 2 3 -9 -9 -9 7
7 1 2 3 -9 -9 -9 -9
7 1 -9 5 2 -9 -9 -9
7 1 2 3 1 -9 -9 -9
7 1 2 3 -9 6 -9 -9
7 1 2 3 -9 6 -9 7
9 1 2 3 4 -9 5 -9
9 1 2 3 -9 7 6 -9
9 2 1 3 -9 3 4 5
9 1 2 4 3 -9 -9 7
9 1 2 3 4 -9 7 -9
9 1 -9 3 2 -9 -9 7
9 1 1 2 -9 -9 4 7
9 4 6 3 4 5 -9 -9
9 1 2 3 4 -9 6 7
9 1 2 3 4 5 -9 5
9 6 1 -9 -9 -9 7 7
9 1 2 3 4 5 -9 4
9 1 3 4 3 5 2 -9
9 1 6 3 5 6 5 7
9 2 1 3 4 -9 7 3
9 1 -9 6 3 4 5 -9
9 1 2 -9 -9 -9 6 3
9 1 2 3 4 5 -9 -9
9 1 2 3 -9 5 -9 6
9 1 3 5 4 5 -9 6
9 1 2 3 -9 -9 -9 5
9 1 2 3 5 6 7 -9
9 1 2 4 3 5 2 7
9 1 2 5 4 -9 -9 7
9 -9 2 4 3 -9 -9 7
9 2 3 4 -9 1 -9 -9
9 7 3 2 1 6 -9 -9
9 1 2 3 -9 6 4 7
9 1 2 3 4 5 6 1
9 1 2 3 -9 5 4 7
9 -9 -9 3 -9 4 -9 -9
9 1 2 3 4 7 -9 5
9 -9 -9 3 4 -9 7 5
9 -9 1 3 4 5 6 -9
9 3 4 5 6 2 -9 -9
9 -9 2 1 7 -9 6 7
9 1 2 3 4 5 -9 -9
9 1 2 -9 -9 6 3 7
9 1 2 3 7 -9 -9 -9
9 3 1 2 4 -9 5 -9
9 1 2 1 5 -9 -9 7
9 1 2 3 5 6 -9 -9
9 1 2 3 4 -9 7 5
9 1 2 3 4 5 6 6
9 1 -9 2 6 -9 -9 -9
9 1 2 3 4 5 -9 -9
9 3 2 3 -9 5 7 6
9 1 6 3 4 6 -9 6
9 3 2 3 6 -9 6 7
9 1 2 3 4 5 6 -9
9 1 2 3 -9 6 -9 1
9 1 2 3 4 5 6 7
9 1 2 3 4 5 6 7
9 1 4 2 -9 -9 6 7
9 1 2 3 4 -9 6 2
9 1 3 4 6 7 4 3
9 1 2 3 4 -9 2 6
9 1 2 3 -9 4 6 -9
9 1 2 3 4 5 7 -9
9 1 2 3 6 7 4 -9
9 1 2 3 6 5 6 6
9 1 2 3 4 5 6 7
9 1 2 -9 3 4 -9 7
9 1 2 3 4 5 6 3
